State,County,AveragePop2015to2019,TotalVets,MaleVets,FemaleVets,WhiteVets,BlackVets,HispanicVets,OtherRaceVets,LessThanHSVets,HighSchOnlyVets,SomeCollegeVets,CollegeDegreeVets,EmployeedVets,UnemployeedVets
UT,Davis,345767.4,17441,15940,1501,15181,622,1053,919,467,2895,6694,7383,14240,403
UT,Duchesne,20147.8,812,760,50,723,33,27,28,53,240,330,188,627,6
UT,Emery,10117.2,521,467,53,489,0,30,0,15,168,248,88,449,0
UT,Garfield,4998.4,392,371,19,370,0,15,6,15,152,144,78,281,0
UT,Grand,9640.4,559,523,35,559,0,0,0,35,71,272,178,426,41
UT,Iron,51213.4,2756,2556,198,2461,7,124,211,76,452,1287,939,1863,525
UT,Juab,11301.2,415,372,42,402,0,0,11,11,132,191,81,278,0
UT,Kane,7483.8,590,547,42,518,0,0,71,49,77,317,145,573,0
UT,Millard,12854.2,671,661,8,646,0,15,24,27,239,264,140,523,14
UT,Morgan,11663.6,523,523,0,499,0,9,14,13,69,133,307,473,0
UT,Piute,1454.8,98,98,0,98,0,0,0,21,12,52,11,0,-97
UT,Rich,2389.4,134,129,4,129,0,4,0,0,41,61,31,22,0
UT,Salt Lake,1133646,39339,36624,2714,34028,1068,2587,2831,1710,8779,15491,13358,32353,1457
UT,San Juan,15302.2,558,510,46,347,5,26,180,31,196,199,132,424,55
UT,Sanpete,29849.8,1198,1132,65,1178,0,10,9,42,252,536,366,835,122
UT,Sevier,21279.6,1112,1029,81,1069,0,16,25,68,395,414,232,635,10
UT,Summit,41103.4,1386,1297,87,1293,0,50,44,10,153,312,910,1252,22
UT,Tooele,67397,3506,3108,397,3020,74,324,158,125,1074,1615,689,3070,105
UT,Uintah,36084.4,1359,1301,58,1234,0,75,62,172,455,518,212,1036,173
UT,Wasatch,31708.2,1019,953,66,988,0,29,6,22,178,271,547,930,0
UT,Washington,165810.8,10725,10270,454,10252,74,200,199,373,2008,4420,3922,7880,602
UT,Wayne,2689,108,106,2,108,0,0,0,20,18,40,28,43,0
UT,Weber,251497.8,13753,12639,1112,11672,391,1180,819,539,3048,5829,4335,11367,453
VT,Addison,36882,2038,1913,123,1973,0,13,51,137,614,565,719,1629,42
VT,Bennington,35745.8,2344,2234,110,2267,22,0,53,189,863,565,726,1438,35
VT,Caledonia,30233.8,2024,1784,239,1956,0,6,62,105,861,629,427,1304,76
VT,Chittenden,162646.4,7760,7107,652,7395,109,116,213,352,2108,2462,2836,6640,138
VT,Essex,6199.6,586,559,26,566,0,13,6,64,346,129,44,407,0
VT,Franklin,49116,2847,2493,353,2695,24,7,121,220,1156,984,485,2162,42
VT,Grand Isle,7022.4,474,444,29,468,5,0,0,14,144,157,157,397,48
VT,Lamoille,25317.6,1540,1432,106,1509,0,13,17,119,457,569,393,1291,93
VT,Orange,28907.8,2047,1870,176,1931,25,19,69,121,841,632,451,1503,50
VT,Orleans,26901.4,1886,1757,127,1814,17,14,45,185,753,649,298,1196,7
VT,Rutland,58891.8,3510,3188,320,3338,34,59,83,208,1330,1124,846,2279,15
VT,Washington,58349.6,3367,3094,271,3153,48,68,102,132,1120,1056,1057,2543,79
VT,Windham,42823.4,2821,2643,177,2743,5,5,64,178,1027,697,916,2127,144
VT,Windsor,55275.2,3744,3393,351,3567,21,39,136,242,1331,983,1186,2598,62
VA,Accomack,32673.4,2606,2316,289,2022,518,54,11,269,731,936,668,1954,65
VA,Albemarle,107404.6,6705,5818,886,5893,372,195,253,323,1175,1769,3436,5550,158
VA,Alleghany,15157.2,1042,993,49,990,18,33,0,127,402,368,144,634,0
VA,Amelia,12953.4,980,905,73,818,110,27,52,43,404,369,161,742,0
VA,Amherst,31775,2565,2405,159,2165,339,0,60,373,837,979,374,2093,0
VA,Appomattox,15707,1407,1299,107,1238,151,4,12,198,366,674,167,1124,24
VA,Arlington,233464.2,12177,10397,1779,9228,1122,1049,1167,366,746,1796,9267,11087,252
VA,Augusta,75079.2,5648,5303,345,5258,245,55,96,441,2234,1860,1111,4224,127
VA,Bath,4307,373,351,21,373,0,0,0,16,189,136,30,231,89
VA,Bedford,78375.8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
VA,Bedford,78375.8,6607,5956,651,6184,234,139,59,515,1706,2208,2176,5079,184
VA,Bland,6388.2,362,341,20,362,0,0,0,24,214,56,66,251,30
VA,Botetourt,33343.2,2867,2541,325,2715,51,88,45,178,892,1053,744,2162,50
VA,Brunswick,16520,1333,1245,88,752,543,71,37,77,335,615,305,995,192
VA,Buchanan,21788.2,806,750,55,750,23,14,31,281,235,169,118,318,0
VA,Buckingham,17059.4,1237,1100,136,873,291,58,36,195,534,382,124,715,13
VA,Campbell,55224.6,4051,3871,179,3249,682,7,112,371,1259,1543,876,3120,15
VA,Caroline,30381.4,2613,2344,268,1859,712,30,13,190,1001,881,539,2234,142
VA,Carroll,29800.6,1880,1746,132,1855,8,8,16,225,653,681,319,1091,0
VA,Charles City,7013.8,561,515,46,346,170,18,32,74,204,180,101,433,0
VA,Charlotte,12039.8,826,733,92,667,139,0,17,86,401,269,68,663,96
VA,Chesterfield,343550.6,25184,21759,3424,16964,6604,926,1029,863,5577,8846,9896,21136,1002
VA,Clarke,14423.4,1095,1036,59,983,82,21,10,87,308,339,360,1088,57
VA,Craig,5110.2,320,286,34,313,0,0,7,23,76,179,42,272,0
VA,Culpeper,51101,3795,3475,320,2918,661,225,111,328,844,1489,1132,3134,126
VA,Cumberland,9823.6,798,704,93,498,249,12,38,121,211,277,187,715,0
VA,Dickenson,14756.2,925,869,55,899,8,0,17,160,418,278,68,455,82
VA,Dinwiddie,28484.6,2133,1996,135,1448,570,65,49,231,681,731,488,1727,221
VA,Essex,10998.2,636,613,22,477,147,0,10,61,256,227,90,465,0
VA,Fairfax,1145862.4,1423,1247,175,1174,71,88,117,24,87,254,1056,1298,0
VA,Fairfax,1145862.4,73603,62228,11374,54774,7807,4780,7460,1189,5273,14106,53033,64763,1748
VA,Fauquier,69727.8,6120,5571,547,5301,490,170,167,173,1558,2022,2365,5029,155
VA,Floyd,15704.4,862,805,56,831,5,25,0,112,333,330,86,661,77
VA,Fluvanna,26593.6,2279,2086,191,1924,249,59,47,88,577,752,860,1679,0
VA,Franklin,56186.6,579,460,118,328,250,0,0,11,185,269,112,513,0
VA,Franklin,56186.6,4144,3897,246,3848,236,30,28,498,982,1602,1062,3161,20
VA,Frederick,86414.6,6478,5898,579,6071,195,100,126,407,1844,2177,2048,5273,158
VA,Giles,16772.4,983,875,107,966,7,5,7,57,373,405,146,751,0
VA,Gloucester,37221.6,4341,3793,547,3612,485,199,102,143,1342,1816,1038,3488,78
VA,Goochland,22865,1530,1371,158,1280,190,48,10,42,335,631,520,1268,194
VA,Grayson,15741.6,981,881,99,926,12,19,27,107,259,503,111,390,154
VA,Greene,19519.2,1464,1315,148,1278,59,21,105,73,292,609,488,1228,184
VA,Greensville,11524.6,868,803,65,402,437,18,29,58,396,333,79,376,14
VA,Halifax,34552,2476,2210,265,1584,807,60,30,284,924,954,312,1667,21
VA,Hanover,105537.4,7272,6575,697,6355,523,220,191,407,1874,2429,2560,6472,75
VA,Henrico,327535.2,17967,15815,2151,11408,5466,473,877,753,3981,6118,7113,15137,647
VA,Henry,51307.6,3804,3442,361,2977,766,0,59,473,1361,1406,562,2406,684
VA,Highland,2204.2,297,289,7,297,0,0,0,53,105,60,77,184,0
VA,Isle of Wight,36627.4,3806,3325,480,3007,635,86,128,170,842,1559,1232,3074,207
VA,James City,74915.8,9601,8267,1333,7922,791,501,460,206,1026,2755,5613,8141,291
VA,King and Queen,7041.6,503,474,29,408,68,0,27,19,184,198,100,352,0
VA,King George,26229.2,3367,2916,450,2684,440,131,125,87,751,1199,1328,2896,19
VA,King William,16687.6,1137,1077,58,935,191,0,10,94,303,550,188,1004,50
VA,Lancaster,10724,1242,1150,91,1023,204,14,0,88,293,322,537,977,125
VA,Lee,23947.8,1402,1366,35,1327,68,5,0,191,459,598,151,695,129
VA,Loudoun,395133.8,21956,19171,2784,16339,2472,1654,1939,404,2563,6093,12895,20017,390
VA,Louisa,36040.4,3259,2957,302,2571,551,55,79,417,838,1166,835,2521,23
VA,Lunenburg,12282.2,1085,1053,30,758,292,6,32,210,300,461,112,697,0
VA,Madison,13169.8,822,773,47,726,64,30,30,91,222,280,225,528,0
VA,Mathews,8787.6,1097,1012,83,933,38,16,124,0,379,519,198,1097,0
VA,Mecklenburg,30727.8,2388,2185,203,1751,598,8,28,188,746,834,617,1430,58
VA,Middlesex,10675,1143,1091,51,982,131,11,17,114,331,431,266,742,0
VA,Montgomery,98139.6,4522,4195,325,4078,355,63,24,141,1390,1271,1718,3307,0
VA,Nelson,14831.4,1207,1081,125,869,229,68,40,28,427,369,383,837,0
VA,New Kent,21686.4,1944,1786,156,1551,338,16,39,55,634,783,469,1522,0
VA,Northampton,11885,1055,909,145,733,237,105,13,67,456,303,228,809,19
VA,Northumberland,12190.2,1335,1263,71,1036,278,0,19,6,444,394,489,1030,0
VA,Nottoway,15433,1159,1071,88,752,386,19,0,188,323,454,192,727,70
VA,Orange,36010.2,3183,3085,98,2694,424,44,19,172,1070,970,970,2738,129
VA,Page,23787.8,1710,1497,212,1626,30,53,34,265,720,481,242,1404,44
VA,Patrick,17748,1089,937,151,988,84,10,5,158,408,335,188,784,37
VA,Pittsylvania,61255.6,4149,3870,279,3200,875,16,70,550,1446,1590,561,2889,71
VA,Powhatan,28815.4,2185,2019,166,2030,100,0,53,190,644,785,564,1724,74
VA,Prince Edward,22905.2,1265,1112,152,840,415,5,2,69,473,337,383,846,49
VA,Prince George,38114,4654,3793,860,2294,1763,634,324,168,1027,1958,1498,3288,166
VA,Prince William,461422.6,42139,34849,7289,23687,12223,3985,3626,1081,5684,13121,22252,37988,694
VA,Pulaski,34182.4,2603,2428,173,2420,118,7,54,213,802,928,658,2116,138
VA,Rappahannock,7377.6,629,561,67,597,0,0,32,37,134,154,302,515,0
VA,Richmond,8884.2,11806,10240,1565,4782,6353,227,566,1662,2714,4123,3305,8373,524
VA,Richmond,8884.2,664,656,7,378,182,23,83,104,234,244,79,159,0
VA,Roanoke,93823,6467,5911,556,4381,1565,146,380,670,1884,2256,1655,4635,396
VA,Roanoke,93823,6541,6094,446,5940,408,143,89,349,1461,2465,2264,5131,100
VA,Rockbridge,22569.6,1707,1579,127,1514,156,0,35,243,402,547,513,1178,24
VA,Rockingham,80283.6,4423,4038,384,4208,113,108,60,426,1519,1380,1096,3527,50
VA,Russell,27140.6,1268,1117,150,1168,5,72,22,260,392,444,169,870,83
VA,Scott,21901.8,1498,1443,54,1455,0,8,34,294,558,498,146,801,80
VA,Shenandoah,43224,3374,3127,246,3234,28,89,44,352,1281,895,844,2735,5
VA,Smyth,30766.8,2147,2028,117,2102,18,20,3,345,787,702,311,1370,126
VA,Southampton,17880.2,1852,1700,152,1231,468,42,121,160,478,853,360,1105,247
VA,Spotsylvania,132833,14009,12538,1470,10131,2680,797,804,388,2733,4501,6385,12248,158
VA,Stafford,146773.4,20297,16712,3584,12918,4754,1908,1463,252,3016,6191,10837,18196,432
VA,Surry,6522.6,707,652,55,445,250,9,8,41,294,193,177,600,13
VA,Sussex,11377,974,794,179,469,467,0,36,76,462,246,188,712,23
VA,Tazewell,41603.2,2429,2370,59,2318,59,27,29,448,804,857,318,1394,0
VA,Warren,39492,3200,2975,225,2905,199,59,68,155,1169,1112,762,2645,246
VA,Washington,54070.8,3537,3373,162,3388,59,36,52,534,1091,1206,704,2627,321
VA,Westmoreland,17751,2024,1682,341,1440,384,118,80,209,532,834,447,1489,214
VA,Wise,38486.2,2193,2008,183,1923,173,33,68,457,814,697,222,1228,182
VA,Wythe,28844,2240,2107,133,2140,65,8,25,414,880,634,311,1631,119
VA,York,67982.4,9508,7705,1802,7065,1344,622,737,236,1294,2940,5037,8445,305
VA,Alexandria,157612.8,11220,9453,1766,7917,2001,754,789,212,903,2283,7820,10019,155
VA,Bristol,16912.2,1216,1165,49,1158,47,0,9,111,356,322,424,612,0
VA,Buena Vista,6483.6,418,371,46,391,27,0,0,19,169,80,148,330,0
VA,Charlottesville,47095.8,1677,1508,168,1210,425,41,12,77,313,631,655,1374,0
VA,Chesapeake,239982.4,26832,21846,4985,16656,7961,1106,1581,864,5692,11276,8998,22377,972
VA,Colonial Heights,17428,1681,1446,234,1337,230,98,56,48,385,685,563,1326,63
VA,Covington,5598.4,418,395,23,365,19,24,7,99,147,123,47,322,0
VA,Danville,41069.8,2915,2561,353,1518,1291,0,104,318,987,1277,331,1811,287
VA,Emporia,5442.4,194,174,19,58,135,0,0,38,53,50,51,139,6
VA,Fairfax,23531,1423,1247,175,1174,71,88,117,24,87,254,1056,1298,0
VA,Fairfax,23531,73603,62228,11374,54774,7807,4780,7460,1189,5273,14106,53033,64763,1748
VA,Falls Church,14127.8,908,722,185,689,79,77,89,0,8,172,727,880,28
VA,Franklin,8146.6,579,460,118,328,250,0,0,11,185,269,112,513,0
VA,Franklin,8146.6,4144,3897,246,3848,236,30,28,498,982,1602,1062,3161,20
VA,Fredericksburg,28621.6,1877,1594,282,1108,610,98,80,78,354,633,810,1738,19
VA,Galax,6516.6,532,465,66,409,108,13,0,72,207,195,56,339,0
VA,Hampton,135040.6,18797,14917,3879,7850,9267,910,1167,553,4977,7621,5644,14766,742
VA,Harrisonburg,53273,1236,1028,207,995,116,89,100,32,364,430,408,741,187
VA,Hopewell,22456.4,2073,1588,484,959,962,100,74,125,738,795,412,1572,64
VA,Lexington,7241.4,293,241,51,242,40,9,0,23,85,92,92,134,0
VA,Lynchburg,80568.8,4755,4295,458,3291,1216,180,138,272,1494,1338,1649,3639,30
VA,Manassas,41174,2316,2017,298,1449,479,259,232,53,399,975,887,1934,60
VA,Manassas Park,16986,916,757,158,523,278,105,56,56,211,287,360,860,20
VA,Martinsville,12851.8,734,680,53,343,327,6,56,72,243,256,161,495,38
VA,Newport News,179672.4,19513,15881,3631,9079,8475,1266,1241,525,4694,8942,5351,15870,997
VA,Norfolk,244601.4,26924,22438,4485,14729,9020,1826,2098,1483,6231,11590,7618,21870,1400
VA,Norton,3970.4,230,230,0,230,0,0,0,32,30,129,38,160,0
VA,Petersburg,31362.2,2491,2135,355,439,1902,40,114,133,657,1041,658,1788,72
VA,Poquoson,12090.4,1428,1286,141,1278,10,84,69,19,305,403,700,1161,42
VA,Portsmouth,95097.4,10238,8333,1904,4390,4854,475,769,662,2611,4788,2175,7921,334
VA,Radford,17690.6,830,674,155,724,42,4,59,42,234,386,166,637,0
VA,Richmond,226622.4,11806,10240,1565,4782,6353,227,566,1662,2714,4123,3305,8373,524
VA,Richmond,226622.4,664,656,7,378,182,23,83,104,234,244,79,159,0
VA,Roanoke,99228.8,6467,5911,556,4381,1565,146,380,670,1884,2256,1655,4635,396
VA,Roanoke,99228.8,6541,6094,446,5940,408,143,89,349,1461,2465,2264,5131,100
VA,Salem,25316.6,1747,1632,115,1595,78,38,36,153,438,686,468,1229,116
VA,Staunton,24432,1764,1486,277,1526,187,42,39,101,554,668,438,1453,45
VA,Suffolk,90092.8,10917,9065,1851,6023,3980,533,663,350,2732,4207,3626,9376,538
VA,Virginia Beach,450201.2,56598,47107,9490,36775,11584,4092,5835,1427,10274,24700,20195,48286,2084
VA,Waynesboro,22140.4,1587,1436,151,1226,264,43,51,107,530,539,410,1264,139
VA,Williamsburg,14926.8,1009,927,81,814,145,10,38,17,85,200,705,876,62
VA,Winchester,27896.6,1745,1551,193,1344,272,61,116,138,435,605,565,1615,62
WA,Adams,19594.4,544,501,43,457,12,71,36,38,251,163,90,345,10
WA,Asotin,22421.2,2080,1762,317,2059,0,13,21,112,556,1021,389,1490,73
WA,Benton,197517.6,12844,11464,1379,11822,122,408,619,296,2321,5749,4476,9894,240
WA,Chelan,76229.2,4837,4245,591,4450,67,214,176,328,1221,1882,1404,4014,0
WA,Clallam,75392.2,8988,8334,653,8386,22,171,435,300,2049,3938,2698,6555,374
WA,Clark,473252,32800,29956,2843,29310,676,1162,2037,1239,6900,14698,9960,26946,1242
WA,Columbia,3992.2,393,312,80,378,0,10,3,28,127,127,109,309,0
WA,Cowlitz,106777.8,9522,9029,492,8817,113,176,522,512,2902,4564,1542,6375,531
WA,Douglas,42023.2,2392,2286,104,2229,14,104,101,98,847,920,524,1914,150
WA,Ferry,7578.4,856,818,37,759,0,0,96,116,246,295,197,277,0
WA,Franklin,92009.4,3734,3502,231,2961,193,416,382,201,822,1833,876,3055,0
WA,Garfield,2229.6,252,228,24,240,0,0,12,3,41,153,52,197,33
WA,Grant,95502,5485,5109,376,4616,35,648,357,428,1367,2529,1159,4330,392
WA,Grays Harbor,72778.8,7118,6504,614,6537,82,256,273,398,2398,3057,1263,4056,277
WA,Island,82866.4,11962,10374,1587,10129,471,426,1009,208,2192,5567,3993,9343,586
WA,Jefferson,31285.2,3776,3461,313,3485,35,81,198,101,593,1311,1769,2460,10
WA,King,2195502,100581,91615,8964,78573,7358,4576,12046,3299,18433,37196,41652,82284,4457
WA,Kitsap,265882.4,33029,29260,3768,27243,1333,1717,3334,854,5992,15901,10280,26184,1112
WA,Kittitas,45897.2,3219,2980,237,3069,36,39,84,136,701,1539,841,2519,36
WA,Klickitat,21720.6,2391,2216,175,2257,1,28,117,120,685,843,741,1599,19
WA,Lewis,78145.2,7335,6872,462,6827,41,171,377,481,2096,3451,1305,4946,276
WA,Lincoln,10574,1106,1034,72,1059,4,19,23,44,350,465,245,762,15
WA,Mason,63804.2,6917,6386,530,6192,72,275,422,440,1896,3034,1544,4182,274
WA,Okanogan,41842,3362,3138,223,2867,88,115,307,191,1060,1421,687,2316,250
WA,Pacific,21688.2,2537,2306,230,2382,0,76,96,173,800,988,575,1535,231
WA,Pend Oreille,13377.2,1482,1371,111,1398,3,18,81,38,422,666,355,787,29
WA,Pierce,877012.6,86002,75139,10862,62467,10230,5122,10077,2735,20637,37785,24843,67354,3716
WA,San Juan,16788.4,1479,1396,82,1369,10,45,58,13,176,455,834,979,62
WA,Skagit,125612.4,10877,9845,1031,10024,151,410,516,467,2553,4454,3402,8464,380
WA,Skamania,11753.4,1170,1109,61,1111,0,0,59,72,266,547,282,717,86
WA,Snohomish,798807.8,51606,46737,4869,43338,1962,2629,4534,1901,12186,22705,14812,42523,1616
WA,Spokane,505504.6,43294,38979,4314,39357,835,1038,2385,1670,9298,19581,12743,31882,2052
WA,Stevens,44655.4,4516,4070,444,4133,19,17,345,300,1412,1773,1030,2990,317
WA,Thurston,279710.6,28830,24743,4086,23355,1743,1565,2370,750,4930,12703,10446,22692,1476
WA,Wahkiakum,4267.6,522,454,67,472,0,26,44,48,160,212,102,416,19
WA,Walla Walla,60365.4,4590,3978,611,4080,85,291,258,245,818,2063,1462,3026,73
WA,Whatcom,220821.4,14306,13158,1147,12735,301,651,1030,543,3318,5877,4566,10566,706
WA,Whitman,49231.4,2084,1884,200,1927,16,59,128,99,395,787,801,1411,29
WA,Yakima,249696.8,10966,10043,922,9189,254,1088,860,1153,3322,4263,2226,8086,299
WV,Barbour,16633,1261,1074,186,1227,0,24,8,132,530,407,190,705,71
WV,Berkeley,115329.4,9889,8890,998,8625,856,215,274,538,3369,3635,2345,7332,405
WV,Boone,22368,1351,1277,73,1325,18,0,5,154,678,419,98,774,219
WV,Braxton,14189.6,873,805,68,866,0,0,7,239,327,221,83,365,21
WV,Brooke,22458.8,1907,1841,65,1886,3,15,16,115,931,612,247,1113,24
WV,Cabell,94339,6051,5712,339,5585,249,43,188,313,2240,2015,1482,3610,349
WV,Calhoun,7294.6,323,323,0,323,0,0,0,61,151,65,44,242,152
WV,Clay,8708.8,521,502,18,513,0,0,7,60,285,157,18,195,30
WV,Doddridge,8560.2,715,687,26,699,0,0,15,74,297,178,166,505,0
WV,Fayette,43576.2,3628,3423,203,3228,322,18,59,262,1850,1140,374,2117,88
WV,Gilmer,8040.6,489,458,31,411,62,0,15,98,109,178,102,315,24
WV,Grant,11615.6,904,851,51,880,7,0,14,158,338,252,154,753,27
WV,Greenbrier,35154.8,2736,2554,180,2607,102,0,26,130,998,968,638,1789,421
WV,Hampshire,23309,2265,2214,50,2207,10,23,26,220,858,758,427,1411,117
WV,Hancock,29382.8,2412,2311,101,2336,42,18,13,153,1037,854,366,1823,89
WV,Hardy,13805.4,1213,1116,96,1115,93,0,3,98,653,338,121,694,99
WV,Harrison,67907.8,4977,4767,210,4843,35,64,59,434,1793,1666,1082,3837,174
WV,Jackson,28907.4,1995,1806,189,1910,14,31,38,285,900,596,212,1360,56
WV,Jefferson,56505.8,5179,4555,623,4550,325,207,140,251,1255,1773,1899,4501,169
WV,Kanawha,183279.4,11988,11293,695,11035,590,115,262,992,4610,3830,2553,8822,728
WV,Lewis,16166.2,1275,1179,96,1275,0,0,0,130,674,328,141,925,0
WV,Lincoln,20850.2,1283,1222,61,1274,0,8,0,182,717,369,13,1086,37
WV,Logan,33154.2,1637,1602,33,1630,6,0,0,270,723,463,178,908,409
WV,McDowell,18660.8,1013,993,19,907,85,0,18,250,438,252,72,337,52
WV,Marion,56355.4,4174,3848,325,3908,170,56,37,266,1818,1378,710,3090,185
WV,Marshall,31307.8,2565,2487,77,2523,23,19,5,146,1128,1084,205,1296,110
WV,Mason,26820.2,1780,1624,155,1717,0,25,36,150,907,443,278,1127,0
WV,Mercer,59918.8,4192,3881,310,3888,201,18,82,533,1747,1123,788,2533,342
WV,Mineral,27167.2,2333,2235,97,2210,50,5,71,186,1218,658,271,1593,26
WV,Mingo,24290,1175,1147,27,1160,15,0,0,88,590,403,90,466,59
WV,Monongalia,105473.8,5094,4815,278,4790,94,30,178,317,1384,1730,1661,3619,252
WV,Monroe,13401.2,1211,1163,46,1211,0,0,0,189,626,298,96,981,100
WV,Morgan,17709.2,1647,1522,124,1596,39,0,11,106,666,591,281,1009,46
WV,Nicholas,25077.6,1826,1744,82,1675,16,0,134,181,883,492,269,1543,249
WV,Ohio,42143,2873,2687,184,2735,88,0,49,122,1066,973,711,2003,149
WV,Pendleton,7001.2,569,550,18,569,0,0,0,137,306,63,60,406,58
WV,Pleasants,7481.8,546,500,46,483,6,33,54,79,329,102,33,391,60
WV,Pocahontas,8449.8,690,656,34,651,0,28,16,35,322,239,92,437,46
WV,Preston,33682.6,2249,2101,146,2169,15,34,50,230,954,649,414,1531,77
WV,Putnam,56610.2,3816,3527,288,3760,32,35,23,112,1440,1406,856,2993,105
WV,Raleigh,75251.6,5762,5363,399,4940,395,171,332,474,2280,1805,1201,4130,317
WV,Randolph,28929.8,2168,2022,145,2120,15,7,31,147,1055,604,360,1391,105
WV,Ritchie,9844.4,803,785,17,761,0,0,41,87,409,205,102,530,114
WV,Roane,14019.8,1093,1011,82,1074,0,5,12,164,397,337,194,679,91
WV,Summers,12848.4,1072,1028,44,1033,39,0,0,90,416,420,143,759,68
WV,Taylor,16863.8,1806,1613,192,1668,76,18,43,62,967,530,246,1219,54
WV,Tucker,6982,530,520,10,520,0,0,9,77,234,153,64,268,20
WV,Tyler,8811.2,626,594,30,614,0,9,10,11,293,220,101,223,0
WV,Upshur,24502,1830,1676,153,1792,20,8,9,134,961,384,349,1558,0
WV,Wayne,40302.6,2354,2248,106,2292,24,0,38,350,1042,555,405,1554,65
WV,Webster,8385.6,604,591,13,604,0,0,0,187,238,73,104,416,0
WV,Wetzel,15435.6,900,871,28,881,9,0,9,151,422,266,61,652,0
WV,Wirt,5797.8,487,440,46,487,0,0,0,25,233,173,54,297,0
WV,Wood,84960.4,6414,5968,445,6117,93,63,148,472,2049,3096,796,4192,77
WV,Wyoming,21280.6,1462,1387,74,1433,24,0,2,233,746,371,111,808,362
WI,Adams,20094.2,1940,1848,91,1854,25,37,33,206,748,709,275,1204,215
WI,Ashland,15617.4,1144,1085,58,1007,0,12,124,81,455,367,239,786,29
WI,Barron,45228.8,3226,2977,248,3136,26,36,33,263,1325,1039,598,2404,132
WI,Bayfield,14993.4,1400,1353,46,1227,0,7,165,105,419,497,377,1066,58
WI,Brown,261367.8,13973,12927,1045,12988,191,254,648,804,5016,4860,3291,11802,509
WI,Buffalo,13125.8,893,857,35,879,0,0,12,93,418,247,133,644,0
WI,Burnett,15289.4,1577,1489,86,1469,4,15,87,114,618,549,295,1060,36
WI,Calumet,49928.2,2625,2416,209,2545,20,11,56,183,991,1001,448,2191,109
WI,Chippewa,63891.6,4457,4231,225,4309,69,28,71,262,1842,1583,768,3346,169
WI,Clark,34578.6,1852,1740,110,1793,13,22,28,196,836,607,210,1450,53
WI,Columbia,57133.2,3802,3431,371,3716,5,58,52,204,1535,1313,748,3087,70
WI,Crawford,16234.6,1179,1096,83,1160,0,10,7,78,501,406,191,880,58
WI,Dane,536078.4,23162,21198,1964,21207,855,528,726,779,5418,7693,9270,19649,662
WI,Dodge,87715,5850,5460,389,5606,48,135,96,475,2531,2010,831,4810,168
WI,Door,27472,1988,1830,157,1911,2,12,61,90,585,682,629,1583,97
WI,Douglas,43295,3394,3190,203,3275,15,19,86,197,1217,1267,711,2460,112
WI,Dunn,44758.8,2549,2339,210,2496,0,18,45,140,874,966,567,1929,83
WI,Eau Claire,103514,5766,5238,526,5613,17,24,132,237,1747,2257,1522,4750,44
WI,Florence,4315,452,428,23,445,0,0,5,19,202,153,75,343,0
WI,Fond du Lac,102597.4,5849,5480,368,5672,32,92,57,418,2498,1926,1005,4916,196
WI,Forest,8995,685,650,34,612,0,10,72,74,280,257,74,458,50
WI,Grant,51733.4,2673,2532,141,2562,13,68,28,204,1129,864,474,1987,26
WI,Green,36895.8,2100,1976,122,2086,0,0,12,164,850,688,396,1738,99
WI,Green Lake,18755.2,1228,1154,72,1175,0,47,5,60,541,434,191,1022,24
WI,Iowa,23618.2,1421,1359,61,1385,6,2,29,117,557,508,236,1121,44
WI,Iron,5687.2,581,547,32,564,0,3,15,20,205,221,134,406,51
WI,Jackson,20521.6,1553,1429,123,1357,12,27,159,161,650,534,206,1103,82
WI,Jefferson,84700.6,4980,4640,339,4774,34,59,114,323,1990,1702,963,4032,106
WI,Juneau,26478.4,2160,1983,176,2026,51,47,46,207,754,881,317,1535,95
WI,Kenosha,168524,9617,8892,725,8572,508,369,270,530,3353,3710,2022,7492,404
WI,Kewaunee,20386.8,1188,1066,121,1152,28,3,4,53,477,468,188,955,13
WI,La Crosse,117894,7585,7014,571,7359,52,51,142,354,2477,2889,1863,6031,516
WI,Lafayette,16714.8,971,902,67,936,17,9,6,42,519,273,135,812,29
WI,Langlade,19146.2,1561,1475,84,1551,0,2,7,143,751,417,248,1317,102
WI,Lincoln,27743.6,2051,1940,109,2018,19,0,14,176,792,709,372,1697,61
WI,Manitowoc,79185.2,5272,4865,406,5074,44,37,115,303,2254,1834,879,4157,147
WI,Marathon,135396,8589,7716,872,8229,49,34,282,615,3158,3400,1414,7112,244
WI,Marinette,40391.2,3694,3427,266,3596,36,29,31,292,1557,1443,399,2756,108
WI,Marquette,15304.2,1536,1422,114,1471,12,1,49,121,672,557,184,1130,61
WI,Menominee,4557.2,217,187,29,51,0,8,165,18,123,48,25,167,22
WI,Milwaukee,951225.8,39370,36013,3357,29155,7210,2228,1612,2664,12335,14900,9469,29059,1533
WI,Monroe,45770.8,4524,4050,473,4156,169,109,140,260,1602,1724,936,3216,132
WI,Oconto,37646.4,3077,2893,182,3026,9,9,32,270,1332,1103,369,2364,91
